rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
14513	697	Jinuo (Baka)	kʰɔ⁴⁴ ji³¹	kʰɔ⁴⁴ ji³¹	saliva	saliva		1.8.3	192	0		
14514	697	Jinuo (Baka)	n̥i⁵⁵ pv̩⁴⁴	n̥i⁵⁵ pv̩⁴⁴	mucus	mucus		1.8.2	193	0		
14515	697	Jinuo (Baka)	mja³¹ ji³¹	mja³¹ ji³¹	tears	tears		1.2.6.7	194	0		681,1013
14516	697	Jinuo (Baka)	plɯ³¹	plɯ³¹	pus	pus		1.8.6.1	195	0		1292
14517	697	Jinuo (Baka)	a³³ tsɛ⁴⁴	a³³ tsɛ⁴⁴	body dirt	body dirt		1.8.1.2	196	0		p,572
14518	697	Jinuo (Baka)	a³³ tʰɤ⁴⁴	a³³ tʰɤ⁴⁴	sound	sound		9.3	197	0		
14519	697	Jinuo (Baka)	m̥i³³	m̥i³³	speech	speech		1.8.7	198	0		
14520	697	Jinuo (Baka)	a⁴⁴ sa⁵⁵	a⁴⁴ sa⁵⁵	breath (qixi)	breath (qixi)		1.1.2.2	199	0		p,32
14521	697	Jinuo (Baka)	a⁴⁴ kʰʌ⁴⁴	a⁴⁴ kʰʌ⁴⁴	life	life		1.1.2.1	201	0		p,20
14522	697	Jinuo (Baka)	mja³¹ plɯ⁵⁵	mja³¹ plɯ⁵⁵	blind person	blind person		1.2.6.14.2	259	0		681,1239
14523	697	Jinuo (Baka)	kʰji³¹ ʃo⁴⁴	kʰji³¹ ʃo⁴⁴	lame person	lame person		1.5.12	260	0		
14524	697	Jinuo (Baka)	n̥o⁴⁴ pʌ⁴⁴ lɤ⁴⁴	n̥o⁴⁴ pʌ⁴⁴ lɤ⁴⁴	deaf person	deaf person		1.2.7.5	261	0		
14525	697	Jinuo (Baka)	a³³ tʃu⁵⁵	a³³ tʃu⁵⁵	hunchback	hunchback		1.4.8.3	263	0		m,m
14526	697	Jinuo (Baka)	a⁴⁴ plv̩³¹	a⁴⁴ plv̩³¹	idiot	idiot		4.2.12.3	264	0		
14527	697	Jinuo (Baka)	a⁴⁴ mu⁴⁴ lu⁴⁴	a⁴⁴ mu⁴⁴ lu⁴⁴	lunatic	lunatic		8.3	265	0		
14528	697	Jinuo (Baka)	ɤ³¹ ɤ³¹	ɤ³¹ ɤ³¹	stutterer	stutterer		8.5.4.5	266	0		
14529	697	Jinuo (Baka)	a⁴⁴ plv̩³¹	a⁴⁴ plv̩³¹	mute	mute		1.5.3.2	267	0		
14530	697	Jinuo (Baka)	mja³¹ lɯ⁵⁵	mja³¹ lɯ⁵⁵	one-eyed person	one-eyed person		9.9	268	0		
14531	697	Jinuo (Baka)	v̩³³ kʰji⁴⁴	v̩³³ kʰji⁴⁴	horn	horn		1.2.2	329	0		385,819
14532	697	Jinuo (Baka)	pʰlo⁴⁴ pø⁵⁵	pʰlo⁴⁴ pø⁵⁵	hoof	hoof		1.5.4	330	0		
14533	697	Jinuo (Baka)	a⁴⁴ kʰu³¹	a⁴⁴ kʰu³¹	skin (animal)	skin (animal)		1.6.5	331	0		p,586
14534	697	Jinuo (Baka)	a⁴⁴ m̥ɯ⁴⁴	a⁴⁴ m̥ɯ⁴⁴	hair (animal)	hair (animal)		1.2.3	332	0		p,363
14535	697	Jinuo (Baka)	a⁴⁴ kʰli⁴⁴	a⁴⁴ kʰli⁴⁴	excrement	excrement		1.8.5	333	0		p,572
14536	697	Jinuo (Baka)	tu⁴⁴ m̥i⁴⁴	tu⁴⁴ m̥i⁴⁴	tail	tail		1.4.10.1	334	0		5639,1288
