rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
64446	449	Chepang	dabə	dabə	white bean	white bean		9.4	4.A.48	0		x
64447	449	Chepang	su	su	who	who		10.5.3	1.6	0	D1	
64448	449	Chepang	su	su	who	who		10.5.3	13.B.6	0	HIDE	DUPE IN SOURCE
64449	449	Chepang	juda	juda	whole	whole		7.1.6.2	12.D.15	0		
64450	449	Chepang	doh hay-ti	doh hay-ti	why / for what reason	why / for what reason		10.5.3	13.B.9	0		
64451	449	Chepang	mo	mo	wife	wife		4.7.4	11.A.78	0		
64452	449	Chepang	maca	maca	wife	wife		4.7.4	11.A.78	0		
64453	449	Chepang	joŋ-sa	joŋ-sa	win	win		6.19	10.B.1.86	0		
64454	449	Chepang	maru	maru	wind	wind		3.2.1	5.A.47	0		
64455	449	Chepang	pot-tolʔ-sa	pot-tolʔ-sa	wind up	wind up		3.2.1	7.B.3.4	0		
64456	449	Chepang	tul-sa	tul-sa	wind up	wind up		3.2.1	7.B.3.4	0		
64457	449	Chepang	hwam-sa	hwam-sa	wind up	wind up		3.2.1	7.B.3.4	0		
64458	449	Chepang	--	--	window	window		5.11.9.3	6.A.29	0		
64459	449	Chepang	pap	pap	wing	wing		1.5.1.3	3.A.14	0		756
64460	449	Chepang	yap-sa	yap-sa	winnow	winnow		3.1.10	4.B.35	0		2790,m
64461	449	Chepang	toy-sa	toy-sa	winnow	winnow		3.1.10	4.B.35	0		
64462	449	Chepang	yoy-sa	yoy-sa	winnow (small quantities)	winnow (small quantities)		3.1.10	7.B.1.2	0		
64463	449	Chepang	krap-sa	krap-sa	winnow (small quantities)	winnow (small quantities)		3.1.10	7.B.1.2	0		2329,m
64464	449	Chepang	ra	ra	winnowing tray	winnowing tray		3.1.10	8.A. 50	0		
64465	449	Chepang	lyan-sa	lyan-sa	wipe off	wipe off		6.2.2.1	6.B.3. 15	0		
64466	449	Chepang	lan naʔ-ʔo manta	lan naʔ-ʔo manta	witch	witch		4.2.12.2	10.A.56	0		
64467	449	Chepang	-ʔi	-ʔi	with	with		10.1.1	13.B.31	0		
64468	449	Chepang	jhomʰ-sa	jhomʰ-sa	wither	wither		3.1.10	4.B.12	0		
64469	449	Chepang	--	--	without	without		10.1.1	13.B.32	0		
64470	449	Chepang	momʔ-coʔ	momʔ-coʔ	woman	woman		1.9.3	1.16	0		m,m
64471	449	Chepang	siŋʔ	siŋʔ	wood	wood		3.1.2	4.A.7	0		2658
64472	449	Chepang	məŋdor-waʔ	məŋdor-waʔ	woodpecker	woodpecker		2.2.4.1	3.A.18	0		
64473	449	Chepang	kyuŋʔ-waʔ	kyuŋʔ-waʔ	woodpecker	woodpecker		2.2.4.1	3.A.18	0		
64474	449	Chepang	--	--	word	word		8.5.10.2	11.A.21	0		
64475	449	Chepang	kam jaŋʰ-sa	kam jaŋʰ-sa	work	work		6.1.1	6.B.1. 23	0		5712.,m,m
64476	449	Chepang	hlawʰdiŋ	hlawʰdiŋ	world	world		9.10.2	5.A.1	0		
64477	449	Chepang	niwdane	niwdane	world	world		9.10.2	5.A.1	0		
64478	449	Chepang	kut	kut	worms	worms		2.2.6	10.A.40	0		
64479	449	Chepang	gran syaw-sa	gran syaw-sa	worn out, become	worn out, become			7.B.3. 31	0		
64480	449	Chepang	lih-sa	lih-sa	worry	worry		8.3.1.7.2	10.B.3.2	0		
64481	449	Chepang	mənʔ-sa	mənʔ-sa	worship	worship		5.8.1.3	10.A.67	0		
64482	449	Chepang	--	--	worship	worship		5.8.1.3	10.B.3.21	0		
64483	449	Chepang	(N)	(N)	worship (idols)	worship  (idols)		5.8.1.3	10.B.3.22	0		
64484	449	Chepang	ca	ca	wound	wound		1.8.6.2	10.A.20	0		
64485	449	Chepang	--	--	wound smn.	wound smn.		1.8.6.2	2.B.2. 43a	0		
64486	449	Chepang	ca syaw-sa	ca syaw-sa	wounded, get	wounded, get		1.8.6.2	2.B.2.43	0		
64487	449	Chepang	wəyʔ-sa	wəyʔ-sa	wounded, get	wounded, get		1.8.6.2	2.B.2.43	0		
64488	449	Chepang	pot-tolʔ-sa	pot-tolʔ-sa	wrap	wrap		6.2.2.1	6.B.2. 12	0		
64489	449	Chepang	lupu-sa	lupu-sa	wrap (things)	wrap (things)		6.2.2.1	6.B.2. 13	0		
64490	449	Chepang	pot-tolʔ-sa	pot-tolʔ-sa	wrap (things)	wrap (things)		6.2.2.1	6.B.2. 13	0		
64491	449	Chepang	krəmʔ-nay	krəmʔ-nay	wrap	wrap		6.2.2.1	7.A.34	0		
64492	449	Chepang	pʰoŋ-sa	pʰoŋ-sa	wrap around head	wrap around head		6.2.2.1	7.B.3. 37	0		
64493	449	Chepang	minʰ-kay-sa	minʰ-kay-sa	wrestle	wrestle		6.5	6.B.2. 23	0		
64494	449	Chepang	kruk-sa	kruk-sa	wring	wring		6.7.6	7.B.3. 16	0		
64495	449	Chepang	krəyh	krəyh	wrinkle	wrinkle		9.6.2	2.A.8	0	D0	
64496	449	Chepang	(N)	(N)	write	write		6.2.2.9.1	10.B.2.2	0		
64497	449	Chepang	syaw-ma-lo	syaw-ma-lo	wrong	wrong		9.6.2.1	12.B.42	0		
64498	449	Chepang	--	--	yak	yak		2.1.2	3.A.46	0		
64499	449	Chepang	kamʰ-sa	kamʰ-sa	yawn	yawn		1.3.1.3	2.B.2.9	0		1715,m
64500	449	Chepang	-kalə	-kalə	year	year		9.1.2	5.A.20	0		
64501	449	Chepang	kʰak-pu	kʰak-pu	year after next	year after next		9.1.2	5.A.35	0		
64502	449	Chepang	yat-ko-cʰo	yat-ko-cʰo	year before last	year before last		9.1.2	5.A.33	0		
64503	449	Chepang	yar-ʔo	yar-ʔo	yellow	yellow		9.4	1.89	0		5683,m
64504	449	Chepang	yoh	yoh	yesterday	yesterday		9.1.3	5.A.25	0		
64505	449	Chepang	--	--	yoke	yoke		5.14	8.A. 48	0		
64506	449	Chepang	--	--	yolk	yolk			7.A.11	0		
64507	449	Chepang	ʔowʔ-noko	ʔowʔ-noko	yonder	yonder		9.2.4	13.B.24	0		
64508	449	Chepang	niŋ	niŋ	you	you	pl.	4.1	13.B.11	0		
64509	449	Chepang	niŋ	niŋ	you (excl.)	you (excl.)		4.1	13.B.19	0		
