rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
79929	999	Manang (Gyaru)	ʈɯ² ba	ʈɯ² ba	live	live	V	1.1.2.1	114	0		3602,s
79930	999	Manang (Gyaru)	syᴇl²	syᴇl²	mirror	mirror		5.11.8.3	114-03	0		
79931	999	Manang (Gyaru)	syᴇl²	syᴇl²	glass	glass		5.11	114-31	0		
79932	999	Manang (Gyaru)	syo¹	syo¹	cup	cup		5.1	114-41	0		
79933	999	Manang (Gyaru)	bɯː²	bɯː²	pot	pot		5.5	115	0		
79934	999	Manang (Gyaru)	dzaŋ¹ ga²	dzaŋ¹ ga²	pan	pan		5.5	116	0		
79935	999	Manang (Gyaru)	kᴇː² ba	kᴇː² ba	dip out	dip out	V	6.6	116-01	0		
79936	999	Manang (Gyaru)	gar² di²	gar² di²	knife	knife		5.5	117	0		
79937	999	Manang (Gyaru)	ka⁴	ka⁴	cutting edge	cutting edge		6.9.3	118	0		
79938	999	Manang (Gyaru)	doː¹	doː¹	hoe	hoe	n	5.3	118-09	0		3573
79939	999	Manang (Gyaru)	ŋɯy²	ŋɯy²	plough	plough		5.3	118-11	0		
79940	999	Manang (Gyaru)	sa² bra²	sa² bra²	dust	dust		3.2.11	119	0		
79941	999	Manang (Gyaru)	pyaː² ba	pyaː² ba	wipe	wipe	V	6.2.2.1	120	0		2587,s
79942	999	Manang (Gyaru)	ta² kᴇn²	ta² kᴇn²	box	box		5.1	120-01	0		
79943	999	Manang (Gyaru)	sa²	sa²	box	box		5.1	120-01	0		
79944	999	Manang (Gyaru)	gɯr² syin²	gɯr² syin²	bag	bag			120-04	0		
79945	999	Manang (Gyaru)	tsoː²	tsoː²	rope	rope		5.11.4	121	0		
79946	999	Manang (Gyaru)	byar¹ ga¹	byar¹ ga¹	stick	stick		3.1.2	123	0		
79947	999	Manang (Gyaru)	li¹	li¹	ladder	ladder		5.4	123-01	0		
79948	999	Manang (Gyaru)	ta¹	ta¹	board	board		5.11.9	123-02	0		
79949	999	Manang (Gyaru)	na² ba	na² ba	bear	bear	v	2.2.3	123-03	0		
79950	999	Manang (Gyaru)	to² ba	to² ba	grow	grow	V	9.7.2	125	0		
79951	999	Manang (Gyaru)	mrᴇ³ ba	mrᴇ³ ba	fat	fat		1.6.4	127	0		1452,s
79952	999	Manang (Gyaru)	gan² ʈᴇn²	gan² ʈᴇn²	thin	thin		9.7.2	128	0		
79953	999	Manang (Gyaru)	blᴇː¹ mo²	blᴇː¹ mo²	get tired	get tired		1.1.5	129	0		
79954	999	Manang (Gyaru)	na¹ mo¹	na¹ mo¹	sickness	sickness		1.1.5.1	130	0		160,s
79955	999	Manang (Gyaru)	tsaw²	tsaw²	fever	fever		1.1.5.1	130-01	0		
