rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
292502	879	Lalo	kjé-zà	kjé-zà	star	star		3.2.2		0		3574,m
292503	879	Lalo	khù	khù	steal	steal		6.2.2.1		0		2365
292504	879	Lalo	kù	kù	steam	steam		6.6		0		
292505	879	Lalo	ʔmiqːjì	ʔmiqːjì	steamer	steamer				0		
292506	879	Lalo	khə	khə	step on	step on		6.7.4		0		
292507	879	Lalo	ʔnyq	ʔnyq	sting (of thorn)	sting (of thorn)		2.4.2		0		
292508	879	Lalo	jaq	jaq	stir; wave tail	stir; wave tail	v	6.2.2.1		0		
292509	879	Lalo	ká(q)-loq	ká(q)-loq	stone	stone		3.2.9		0		
292510	879	Lalo	ló-tsòq	ló-tsòq	stove	stove		5.5		0		
292511	879	Lalo	pa-tja	pa-tja	strap	strap		5.11.8.2.3		0		
292512	879	Lalo	gə́-fù	gə́-fù	straw mattress (fine)	straw mattress (fine)		3.1.6.2		0		
292513	879	Lalo	ɣà	ɣà	strength	strength		1.1.5		0		5677
292514	879	Lalo	tjhi	tjhi	stretch / extend	stretch / extend		9.5		0		
292515	879	Lalo	thiːwò dzó	thiːwò dzó	study	study		6.2.2.9.3		0		
292516	879	Lalo	ʔlá-tè	ʔlá-tè	stutter	stutter		8.5.4.5		0		
292517	879	Lalo	áːǹ-ɣə́	áːǹ-ɣə́	sun	sun		3.2.10		0		
292518	879	Lalo	tshá	tshá	sun	sun		3.2.10		0		
292519	879	Lalo	jé	jé	swallow	swallow	v	1.3.5.6		0		
292520	879	Lalo	á-pyq	á-pyq	swallow	swallow	n	1.3.5.6		0		
292521	879	Lalo	ʔlyq	ʔlyq	sway / rock (sthg)	sway / rock (sthg)		6.7.4		0		
292522	879	Lalo	khà	khà	swear at / curse	swear at / curse		8.5.1		0		
292523	879	Lalo	kjè	kjè	sweat	sweat		1.8.1		0		615
292524	879	Lalo	siq	siq	sweep	sweep		6.2.2.5.3		0		5594
292525	879	Lalo	tjhə́	tjhə́	sweet	sweet		7.1.4.4		0		2380
292526	879	Lalo	ʔmè-phè	ʔmè-phè	tail	tail		1.4.10.1		0		
292527	879	Lalo	vú	vú	take	take		6.21		0		303
292528	879	Lalo	bə	bə	talk about / raise topic	talk about / raise topic		8.5.10.1		0		
292529	879	Lalo	ú	ú	tall / big	tall / big		9.7.2		0		
292530	879	Lalo	mə̀	mə̀	tame / planted	tame / planted		5.14		0		
292531	879	Lalo	mí	mí	tasty	tasty		1.3.5.8		0		2449
292532	879	Lalo	làq-phìq	làq-phìq	tea	tea		3.1.1		0		786,m
292533	879	Lalo	thiːwò tso	thiːwò tso	teach (book learning)	teach (book learning)		6.19		0		
292534	879	Lalo	ʔmà	ʔmà	teach / point out	teach / point out		6.19		0		5703
292535	879	Lalo	á-zjò	á-zjò	termite	termite		2.2.6		0		
292536	879	Lalo	de-fu	de-fu	testicle	testicle				0		641,301
292537	879	Lalo	thú	thú	thick (cloth)	thick (cloth)		9.7.2		0		183
292538	879	Lalo	thò	thò	thick (gruel)	thick (gruel)		9.7.2		0		183
292539	879	Lalo	dì	dì	think / plan	think / plan		8.3.1.13.1		0		5801
292540	879	Lalo	ɣə́-sìq	ɣə́-sìq	thirsty	thirsty		1.1.3.1		0		p,101
292541	879	Lalo	á-djỳ	á-djỳ	thorn / splinter	thorn / splinter		3.1.2		0		
292542	879	Lalo	khə́	khə́	thread	thread	n	5.11.6		0		
292543	879	Lalo	ʔloq	ʔloq	throw / fall	throw / fall		6.12		0		
292544	879	Lalo	zjəq	zjəq	tie around	tie around		6.13.1		0		
292545	879	Lalo	phe	phe	tie	tie		6.13.1		0		
292546	879	Lalo	là-pàq	là-pàq	tiger	tiger		2.1.3		0		5560,m
292547	879	Lalo	khəq	khəq	tight / crowded	tight / crowded		7.1.5.1		0		
292548	879	Lalo	thà	thà	time	time		9.1.5		0		
292549	879	Lalo	sjìq-boq-khə̀	sjìq-boq-khə̀	tinder	tinder		3.1.6.4		0		
292550	879	Lalo	ʔmiq	ʔmiq	tip (of scale)	tip (of scale)	v	9.2.1		0		
292551	879	Lalo	ʔnoq	ʔnoq	tip / top	tip / top	n	9.2.1		0		
292552	879	Lalo	dzá-phý	dzá-phý	toad	toad		2.1.6.2		0		
292553	879	Lalo	diːwò	diːwò	tofu	tofu				0		
292554	879	Lalo	ʔlá	ʔlá	tongue	tongue		1.3.3		0		623
292555	879	Lalo	bỳ	bỳ	topple	topple		6.7.3		0		
292556	879	Lalo	thu	thu	touch	touch		8.4		0		
292557	879	Lalo	vaq-lìq	vaq-lìq	trade	trade		6.2.2.1		0		
292558	879	Lalo	siq-dzí	siq-dzí	tree	tree		3.1.2		0		2658,6123
292559	879	Lalo	pà	pà	trip	trip		6.7.3		0		
292560	879	Lalo	á-kjhé	á-kjhé	tripod	tripod		5.11.9.6		0		
292561	879	Lalo	ʔlà	ʔlà	trousers	trousers		5.11.8.2.1.3		0		5571
292562	879	Lalo	tsé	tsé	true / real	true / real		9.6.1.1		0		bChinese
292563	879	Lalo	máːjì-sjiq	máːjì-sjiq	turban	turban		5.11.8.2.1.1		0		
292564	879	Lalo	phoq	phoq	turn over	turn over		6.7.6		0		5572
292565	879	Lalo	vàq	vàq	twist (rope)	twist (rope)		6.7.6		0		3257
292566	879	Lalo	hí	hí	ugly	ugly		7.1.3		0		
292567	879	Lalo	phə́	phə́	untie	untie		6.13.1		0		5646
292568	879	Lalo	zì	zì	urine	urine		1.8.4		0		650
292569	879	Lalo	jỳ	jỳ	use	use		6.2.2.7.1		0		5574
292570	879	Lalo	ò	ò	vegetable	vegetable		3.1.2		0		
292571	879	Lalo	ni-tja	ni-tja	vine	vine		3.1.7		0		
292572	879	Lalo	phìq	phìq	vomit / puke	vomit / puke		1.8.3.2		0		1145
292573	879	Lalo	hà	hà	w. open mouth	w. open mouth		1.3.1		0		
292574	879	Lalo	djòq	djòq	waist	waist		1.4.6		0		215
292575	879	Lalo	ʔlu	ʔlu	wait	wait		6.1.1.6		0		5577
292576	879	Lalo	sjỳ	sjỳ	walk	walk		6.7.4		0		
292577	879	Lalo	ló-ti	ló-ti	wall	wall		5.11.9.3		0		
292578	879	Lalo	sè-mí	sè-mí	walnut	walnut		3.1.4		0		
292579	879	Lalo	jí	jí	want	want		8.3.1.14.3		0		
292580	879	Lalo	kó	kó	warm oneself by fire	warm oneself by fire		7.1.2.3		0		
292581	879	Lalo	lý	lý	warm;reheat cold food	warm;reheat cold food		7.1.2.3		0		2420
