rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144903	581	Garo (Bangladesh)	ja'-mik-gi-ru	ja'-mik-gi-ru	round ankle bones	round ankle bones		9.7.1		0		m,682,m,m
144904	581	Garo (Bangladesh)	ja'-pa	ja'-pa	sole of foot, foot	sole of foot, foot		1.5.2		0		888,m
144905	581	Garo (Bangladesh)	ja'-pa-jang-gil	ja'-pa-jang-gil	top of foot	top of foot		1.2.1.3		0		888,m,m,m
144906	581	Garo (Bangladesh)	ja'-pa-ku'-chok	ja'-pa-ku'-chok	heal	heal		1.1.5.1		0		
144907	581	Garo (Bangladesh)	ja'-pa-ti	ja'-pa-ti	calf of leg, the flabby part	calf of leg, the flabby part		1.5.7		0		888,m,m
144908	581	Garo (Bangladesh)	ja'-ping	ja'-ping	thigh, thigh of a bird	thigh, thigh of a bird		1.5.7.1		0		375,m
144909	581	Garo (Bangladesh)	ja'-ping bol-ma	ja'-ping bol-ma	top, thick part, of the thigh	top, thick part, of the thigh		1.2.1.3		0		
144910	581	Garo (Bangladesh)	ja'-rik-|ing	ja'-rik-ing	shin	shin		1.5.7.2		0		m,2254
144911	581	Garo (Bangladesh)	ja'-si	ja'-si	toe	toe		1.5.6		0		
144912	581	Garo (Bangladesh)	ja'-si ja'-dil	ja'-si ja'-dil	tendons of toes, fingers	tendons of toes, fingers		1.5.6		0		
144913	581	Garo (Bangladesh)	ja'-si-bi-ma	ja'-si-bi-ma	big toe	big toe		1.5.6.1		0		
144914	581	Garo (Bangladesh)	ja'-si-ni ja'-dil	ja'-si-ni ja'-dil	tendons of toes, fingers	tendons of toes, fingers		1.5.6		0		
144915	581	Garo (Bangladesh)	ja'-skil	ja'-skil	toenail, claw	toenail, claw		1.5.10.2		0		
144916	581	Garo (Bangladesh)	ja'-sku	ja'-sku	knee	knee		1.5.8.4		0		888,m
144917	581	Garo (Bangladesh)	ja'-sku-gi-ro	ja'-sku-gi-ro	knee cap	knee cap		1.5.8.4		0		888,m,m,m
144918	581	Garo (Bangladesh)	ja'-teng	ja'-teng	lower leg, from knee to ankle	lower leg, from knee to ankle		10.1.1		0	W	888,344
144919	581	Garo (Bangladesh)	ja'-teng-ga	ja'-teng-ga	lower leg, from knee to ankle	lower leg, from knee to ankle		10.1.1		0	W	888,344,m
144920	581	Garo (Bangladesh)	jak	jak	hand, arm	hand, arm		1.5.1.1		0		699
144921	581	Garo (Bangladesh)	jak-brak	jak-brak	area of body including shoulder and upper arm, especially front of shoulder and inside of the upper arm	area of body including shoulder and upper arm, especially front of shoulder and inside of the upper arm		10.1.1		0		699,m
144922	581	Garo (Bangladesh)	jak-chi-ni jak-si	jak-chi-ni jak-si	one of the three middle fingers	one of the three middle fingers		9.9		0		
144923	581	Garo (Bangladesh)	jak-gam-bu	jak-gam-bu	forearm	forearm		1.5.1.2.2		0		
144924	581	Garo (Bangladesh)	jak-git-ok	jak-git-ok	wrist	wrist		1.5.8.1		0		702,m,m
144925	581	Garo (Bangladesh)	jak-pa	jak-pa	palm of hand; end of an insect leg	palm of hand; end of an insect leg		10.1.1		0		696,s
144926	581	Garo (Bangladesh)	jak-pa-jang-gil	jak-pa-jang-gil	back of hand	back of hand		1.5.1.1.2		0		699,m,m,m
144927	581	Garo (Bangladesh)	jak-pong	jak-pong	upper arm	upper arm		1.5.1.2.1		0		699,1327
144928	581	Garo (Bangladesh)	jak-si	jak-si	finger, distal portion of an insect leg	finger, distal portion of an insect leg		1.5.6		0		699,331
144929	581	Garo (Bangladesh)	jak-si da'l-gip-a	jak-si da'l-gip-a	thumb	thumb		1.5.6.1		0		
144930	581	Garo (Bangladesh)	jak-si gi-ro	jak-si gi-ro	joints of fingers	joints of fingers		1.5.8		0		
144931	581	Garo (Bangladesh)	jak-si-bi-ma	jak-si-bi-ma	thumb	thumb		1.5.6.1		0		
144932	581	Garo (Bangladesh)	jak-si-chon-gip-a	jak-si-chon-gip-a	little finger	little finger		9.7.2		0		699,331,m,m
144933	581	Garo (Bangladesh)	jak-si-ku-ti	jak-si-ku-ti	tip of finger	tip of finger		9.2.1		0		699,331,m,m
144934	581	Garo (Bangladesh)	jak-si-ni ja'-dil	jak-si-ni ja'-dil	tendons of toes, fingers	tendons of toes, fingers		1.5.6		0		
144935	581	Garo (Bangladesh)	jak-si-pi'-sa	jak-si-pi'-sa	little finger	little finger		9.7.2		0		699,331,m,m
