rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
131144	1698	Queyu (Yajiang) [Zhaba]	kə³⁵ tʰũ⁵⁵	kə³⁵ tʰũ⁵⁵	drink	drink	v	v		3.7.7	0			p,502
131145	1698	Queyu (Yajiang) [Zhaba]	ɕye⁵⁵ re⁵³	ɕye⁵⁵ re⁵³	thirsty	thirsty	be	be	1.1.3.1	3.7.8	0			
131146	1698	Queyu (Yajiang) [Zhaba]	ʑy³⁵ rə⁵³	ʑy³⁵ rə⁵³	hungry	hungry	be	be	1.1.3	3.7.9	0			1825,m
131147	1698	Queyu (Yajiang) [Zhaba]	lu⁵⁵ wi⁵⁵	lu⁵⁵ wi⁵⁵	full / be satiated	full  /  be satiated			1.1.3.2	3.7.10	0	jbl3		m,1833
131148	1698	Queyu (Yajiang) [Zhaba]	lə³⁵ pʰø⁵⁵	lə³⁵ pʰø⁵⁵	spit	spit	v	v	1.8.3	3.7.11	0			m,1145
131149	1698	Queyu (Yajiang) [Zhaba]	lə³⁵ pʰø⁵⁵	lə³⁵ pʰø⁵⁵	vomit	vomit	n	n	1.8.3.2	3.7.12	0			m,1145
131150	1698	Queyu (Yajiang) [Zhaba]	la⁵⁵ ko⁵⁵ u³⁵tɕɯ⁵³	la⁵⁵ ko⁵⁵ u³⁵tɕɯ⁵³	hold in mouth	hold in mouth	v	v	1.3.4.4	3.7.14	0			
131151	1698	Queyu (Yajiang) [Zhaba]	ɬo⁵³	ɬo⁵³	tongue	tongue			1.3.3	3.8	0			628
131152	1698	Queyu (Yajiang) [Zhaba]	wə³⁵ ɕɛ⁵⁵	wə³⁵ ɕɛ⁵⁵	speak	speak	v	v	8.5.10.1	3.8.1	0			m,1755
131153	1698	Queyu (Yajiang) [Zhaba]	ku⁵⁵ pa⁵³	ku⁵⁵ pa⁵³	mute / dumb	mute  /  dumb			1.5.3.2	3.8.3	0	jbl3		1789,s
131154	1698	Queyu (Yajiang) [Zhaba]	lo³⁵ pu⁵⁵ dʐɯ⁵³	lo³⁵ pu⁵⁵ dʐɯ⁵³	lick	lick			1.3.3.1	3.8.4	0			m,m,629
131155	1698	Queyu (Yajiang) [Zhaba]	la⁵³ kʰa⁵⁵ pa⁵³	la⁵³ kʰa⁵⁵ pa⁵³	lip	lip			1.3.2	3.9	0			
131156	1698	Queyu (Yajiang) [Zhaba]	rua³⁵	rua³⁵	smile	smile	v	v	1.8.8.1	3.9.4	0			1108
131157	1698	Queyu (Yajiang) [Zhaba]	ku⁵³	ku⁵³	tooth	tooth			1.3.4	3.10	0			634
131158	1698	Queyu (Yajiang) [Zhaba]	ko³⁵ ŋua⁵³	ko³⁵ ŋua⁵³	bite	bite	v	v	1.3.4.4	3.10.7	0			
